id,success,k1,step,video_name,image_num,image_path
10,0,719,Stir together vigorously with a large wooden spoon until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00531,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00531.jpg
11,0,719,Stir together vigorously with a large wooden spoon until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00558,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00558.jpg
12,0,719,Stir together vigorously with a large wooden spoon until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00586,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00586.jpg
13,0,719,Stir together vigorously with a large wooden spoon until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00613,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00613.jpg
14,0,719,Stir together vigorously with a large wooden spoon until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00640,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00640.jpg
15,0,200,Add 1 cup (240 ml) of milk and continue to stir vigorously until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00713,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00713.jpg
16,0,200,Add 1 cup (240 ml) of milk and continue to stir vigorously until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00752,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00752.jpg
17,0,200,Add 1 cup (240 ml) of milk and continue to stir vigorously until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00791,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00791.jpg
18,0,200,Add 1 cup (240 ml) of milk and continue to stir vigorously until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00830,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00830.jpg
19,0,200,Add 1 cup (240 ml) of milk and continue to stir vigorously until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00869,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00869.jpg
20,0,21,Add 11⁄2 cups (345 g) of the melted butter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00923,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00923.jpg
21,1,21,Add 11⁄2 cups (345 g) of the melted butter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00932,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00932.jpg
22,0,21,Add 11⁄2 cups (345 g) of the melted butter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00941,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00941.jpg
23,0,21,Add 11⁄2 cups (345 g) of the melted butter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00950,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00950.jpg
24,0,21,Add 11⁄2 cups (345 g) of the melted butter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00959,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00959.jpg
25,0,1818,Stir until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,00987,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/00987.jpg
26,0,1818,Stir until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01000,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01000.jpg
27,0,1818,Stir until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01013,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01013.jpg
28,0,1818,Stir until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01026,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01026.jpg
29,0,1818,Stir until combined.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01039,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01039.jpg
30,1,30,Gradually add 14 more cups (3.3 l) of milk to the batter  stirring well after each addition.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01082,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01082.jpg
31,0,30,Gradually add 14 more cups (3.3 l) of milk to the batter  stirring well after each addition.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01105,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01105.jpg
32,0,30,Gradually add 14 more cups (3.3 l) of milk to the batter  stirring well after each addition.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01128,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01128.jpg
33,0,30,Gradually add 14 more cups (3.3 l) of milk to the batter  stirring well after each addition.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01151,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01151.jpg
34,0,30,Gradually add 14 more cups (3.3 l) of milk to the batter  stirring well after each addition.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01174,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01174.jpg
35,0,38,Once the batter has loosened a bit  switch from the wooden spoon to a heavy duty whisk.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01207,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01207.jpg
36,0,38,Once the batter has loosened a bit  switch from the wooden spoon to a heavy duty whisk.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01210,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01210.jpg
37,0,38,Once the batter has loosened a bit  switch from the wooden spoon to a heavy duty whisk.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01213,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01213.jpg
38,1,38,Once the batter has loosened a bit  switch from the wooden spoon to a heavy duty whisk.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01216,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01216.jpg
39,0,38,Once the batter has loosened a bit  switch from the wooden spoon to a heavy duty whisk.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01219,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01219.jpg
40,0,38,Whisk vigorously to remove any clumps.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01247,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01247.jpg
41,0,38,Whisk vigorously to remove any clumps.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01265,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01265.jpg
42,0,38,Whisk vigorously to remove any clumps.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01283,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01283.jpg
43,0,38,Whisk vigorously to remove any clumps.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01301,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01301.jpg
44,0,38,Whisk vigorously to remove any clumps.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01319,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01319.jpg
45,0,38,Once the milk is incorporated and there are no more lumps  whisk in 1 cup (240 ml) of water and 2 tablespoons of vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01386,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01386.jpg
46,0,38,Once the milk is incorporated and there are no more lumps  whisk in 1 cup (240 ml) of water and 2 tablespoons of vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01428,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01428.jpg
47,0,38,Once the milk is incorporated and there are no more lumps  whisk in 1 cup (240 ml) of water and 2 tablespoons of vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01471,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01471.jpg
48,0,38,Once the milk is incorporated and there are no more lumps  whisk in 1 cup (240 ml) of water and 2 tablespoons of vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01513,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01513.jpg
49,0,38,Once the milk is incorporated and there are no more lumps  whisk in 1 cup (240 ml) of water and 2 tablespoons of vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01555,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01555.jpg
50,0,46,Repeat steps 1-7 to prepare the second batch of batter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01617,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01617.jpg
51,0,46,Repeat steps 1-7 to prepare the second batch of batter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01630,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01630.jpg
52,0,46,Repeat steps 1-7 to prepare the second batch of batter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01643,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01643.jpg
53,0,46,Repeat steps 1-7 to prepare the second batch of batter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01656,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01656.jpg
54,0,46,Repeat steps 1-7 to prepare the second batch of batter.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01669,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01669.jpg
55,0,64,Pour 1⁄2 cup (120 ml) of batter onto the heated griddle and swirl evenly to coat.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01745,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01745.jpg
56,0,64,Pour 1⁄2 cup (120 ml) of batter onto the heated griddle and swirl evenly to coat.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01802,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01802.jpg
57,0,64,Pour 1⁄2 cup (120 ml) of batter onto the heated griddle and swirl evenly to coat.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01858,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01858.jpg
58,0,64,Pour 1⁄2 cup (120 ml) of batter onto the heated griddle and swirl evenly to coat.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01915,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01915.jpg
59,0,64,Pour 1⁄2 cup (120 ml) of batter onto the heated griddle and swirl evenly to coat.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,01971,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/01971.jpg
60,0,73,Cook for approximately 2 minutes  until the crepe begins to lightly brown on the bottom.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02040,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02040.jpg
61,0,73,Cook for approximately 2 minutes  until the crepe begins to lightly brown on the bottom.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02047,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02047.jpg
62,0,73,Cook for approximately 2 minutes  until the crepe begins to lightly brown on the bottom.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02053,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02053.jpg
63,0,73,Cook for approximately 2 minutes  until the crepe begins to lightly brown on the bottom.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02060,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02060.jpg
64,0,73,Cook for approximately 2 minutes  until the crepe begins to lightly brown on the bottom.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02066,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02066.jpg
65,0,73,Flip the crepe and cook for another minute on the other side.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02093,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02093.jpg
66,0,73,Flip the crepe and cook for another minute on the other side.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02108,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02108.jpg
67,0,73,Flip the crepe and cook for another minute on the other side.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02123,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02123.jpg
68,0,73,Flip the crepe and cook for another minute on the other side.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02138,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02138.jpg
69,0,73,Flip the crepe and cook for another minute on the other side.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02153,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02153.jpg
70,0,986,Remove from the pan and set aside to cool.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02183,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02183.jpg
71,0,986,Remove from the pan and set aside to cool.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02192,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02192.jpg
72,0,986,Remove from the pan and set aside to cool.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02201,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02201.jpg
73,0,986,Remove from the pan and set aside to cool.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02210,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02210.jpg
74,0,986,Remove from the pan and set aside to cool.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02219,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02219.jpg
75,0,79,Repeat 99 more times.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02257,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02257.jpg
76,0,79,Repeat 99 more times.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02280,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02280.jpg
77,0,79,Repeat 99 more times.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02303,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02303.jpg
78,0,79,Repeat 99 more times.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02326,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02326.jpg
79,1,79,Repeat 99 more times.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02349,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02349.jpg
80,0,143,Place the completed crepes in stacks of 10 and store  covered  in the fridge until ready to assemble the cake.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02406,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02406.jpg
81,0,143,Place the completed crepes in stacks of 10 and store  covered  in the fridge until ready to assemble the cake.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02408,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02408.jpg
82,0,143,Place the completed crepes in stacks of 10 and store  covered  in the fridge until ready to assemble the cake.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02411,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02411.jpg
83,0,143,Place the completed crepes in stacks of 10 and store  covered  in the fridge until ready to assemble the cake.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02413,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02413.jpg
84,0,143,Place the completed crepes in stacks of 10 and store  covered  in the fridge until ready to assemble the cake.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02415,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02415.jpg
85,0,104,Make the vanilla pastry cream: In a large stock pot set over medium heat  add the egg_yolks  milk  cream  sugar  salt  and cornstarch.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02470,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02470.jpg
86,0,104,Make the vanilla pastry cream: In a large stock pot set over medium heat  add the egg_yolks  milk  cream  sugar  salt  and cornstarch.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02517,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02517.jpg
87,0,104,Make the vanilla pastry cream: In a large stock pot set over medium heat  add the egg_yolks  milk  cream  sugar  salt  and cornstarch.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02563,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02563.jpg
88,0,104,Make the vanilla pastry cream: In a large stock pot set over medium heat  add the egg_yolks  milk  cream  sugar  salt  and cornstarch.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02610,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02610.jpg
89,0,104,Make the vanilla pastry cream: In a large stock pot set over medium heat  add the egg_yolks  milk  cream  sugar  salt  and cornstarch.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02656,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02656.jpg
90,0,39,Whisk vigorously to combine.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02717,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02717.jpg
91,0,39,Whisk vigorously to combine.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02725,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02725.jpg
92,0,39,Whisk vigorously to combine.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02733,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02733.jpg
93,0,39,Whisk vigorously to combine.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02741,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02741.jpg
94,0,39,Whisk vigorously to combine.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02749,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02749.jpg
95,0,2204,Whisk constantly until the mixture thickens significantly and bubbles just begin to burst on the surface.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02789,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02789.jpg
96,0,2204,Whisk constantly until the mixture thickens significantly and bubbles just begin to burst on the surface.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02815,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02815.jpg
97,0,2204,Whisk constantly until the mixture thickens significantly and bubbles just begin to burst on the surface.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02841,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02841.jpg
98,0,2204,Whisk constantly until the mixture thickens significantly and bubbles just begin to burst on the surface.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02866,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02866.jpg
99,0,2204,Whisk constantly until the mixture thickens significantly and bubbles just begin to burst on the surface.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,02892,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/02892.jpg
100,0,1283,Remove the pot from the heat and add the butter and vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03003,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03003.jpg
101,0,1283,Remove the pot from the heat and add the butter and vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03043,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03043.jpg
102,0,1283,Remove the pot from the heat and add the butter and vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03083,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03083.jpg
103,0,1283,Remove the pot from the heat and add the butter and vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03123,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03123.jpg
104,0,1283,Remove the pot from the heat and add the butter and vanilla.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03163,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03163.jpg
105,0,109,Repeat to make the other flavors of pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03235,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03235.jpg
106,0,109,Repeat to make the other flavors of pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03262,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03262.jpg
107,0,109,Repeat to make the other flavors of pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03288,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03288.jpg
108,0,109,Repeat to make the other flavors of pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03315,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03315.jpg
109,1,109,Repeat to make the other flavors of pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03341,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03341.jpg
110,0,111,Pour the cream onto a baking sheet lined with plastic wrap.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03399,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03399.jpg
111,1,111,Pour the cream onto a baking sheet lined with plastic wrap.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03425,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03425.jpg
112,0,111,Pour the cream onto a baking sheet lined with plastic wrap.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03451,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03451.jpg
113,0,111,Pour the cream onto a baking sheet lined with plastic wrap.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03476,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03476.jpg
114,0,111,Pour the cream onto a baking sheet lined with plastic wrap.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03502,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03502.jpg
115,0,985,Immediately place in the fridge to cool and set  overnight.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03537,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03537.jpg
116,0,985,Immediately place in the fridge to cool and set  overnight.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03540,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03540.jpg
117,0,985,Immediately place in the fridge to cool and set  overnight.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03543,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03543.jpg
118,0,985,Immediately place in the fridge to cool and set  overnight.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03546,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03546.jpg
119,0,985,Immediately place in the fridge to cool and set  overnight.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03549,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03549.jpg
120,0,67,To assemble the crepe cake  place 1 crepe on a large cutting board or baking sheet (you will need to be able to transfer the cake to and from the freezer).,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03576,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03576.jpg
121,0,67,To assemble the crepe cake  place 1 crepe on a large cutting board or baking sheet (you will need to be able to transfer the cake to and from the freezer).,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03593,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03593.jpg
122,0,67,To assemble the crepe cake  place 1 crepe on a large cutting board or baking sheet (you will need to be able to transfer the cake to and from the freezer).,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03611,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03611.jpg
123,0,67,To assemble the crepe cake  place 1 crepe on a large cutting board or baking sheet (you will need to be able to transfer the cake to and from the freezer).,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03628,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03628.jpg
124,0,67,To assemble the crepe cake  place 1 crepe on a large cutting board or baking sheet (you will need to be able to transfer the cake to and from the freezer).,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03645,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03645.jpg
125,0,73,Place another crepe directly on top and spread with more pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03826,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03826.jpg
126,0,73,Place another crepe directly on top and spread with more pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03833,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03833.jpg
127,0,73,Place another crepe directly on top and spread with more pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03841,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03841.jpg
128,0,73,Place another crepe directly on top and spread with more pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03848,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03848.jpg
129,0,73,Place another crepe directly on top and spread with more pastry cream.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03855,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03855.jpg
130,0,133,Repeat until you have 25 crepes stacked with the first filling.,/mnt/e/TastyFrames/100-layer-giant-crepe-cake,03888,/mnt/e/TastyFrames/100-layer-giant-crepe-cake/frames/03888.jpg
